name,latitude,longitude
Tremonton,41.7188,-112.1890
West Point,41.1221,-112.0995
Roy,41.1716,-112.0479
Farr West,41.3015,-112.0318
Fruit Heights,41.0277,-111.9081
Richfield,38.7628,-112.0927
Pleasant Grove,40.3714,-111.7411
Woods Cross,40.8731,-111.9170
Lindon,40.3414,-111.7188
Herriman,40.4890,-112.0153
Murray,40.6498,-111.8875
South Jordan,40.5571,-111.9783
Payson,40.0352,-111.7409
Riverdale,41.1734,-112.0024
South Weber,41.1334,-111.9393
Bolivar,37.6057,-93.4174
Pleasant Hill,38.8061,-94.2654
Columbia,38.9475,-92.3263
Parkville,39.2004,-94.7222
Chesterfield,38.6588,-90.5805
Hannibal,39.7097,-91.3936
Republic,37.1450,-93.4448
Branson,36.6504,-93.2636
Lebanon,37.6718,-92.6603
Forsyth,36.6922,-93.1101
Wentzville,38.8165,-90.8671
Ferguson,38.7490,-90.2949
Town and Country,38.6317,-90.4791
Grandview,38.8802,-94.5227
Scott City,37.2242,-89.5360
Dexter,36.7930,-89.9632
Glendale,38.5935,-90.3826
Jennings,38.7230,-90.2643
Richmond,39.2758,-93.9734
Saint Peters,38.7825,-90.6061
Nixa,37.0456,-93.2962
Union,38.4401,-90.9928
Bowling Green,39.3447,-91.2031
Pacific,38.4807,-90.7536
Raymore,38.8029,-94.4583
Nevada,37.8445,-94.3492
Sunset Hills,38.5310,-90.4088
Clayton,38.6443,-90.3301
Eureka,38.5013,-90.6492
Joplin,37.0766,-94.5016
Saint Louis,38.6358,-90.2451
Lake Saint Louis,38.7850,-90.7872
Grain Valley,39.0166,-94.2086
Manchester,38.5831,-90.5064
Richmond Heights,38.6309,-90.3332
Wildwood,38.5798,-90.6697
Kearney,39.3548,-94.3589
Valley Park,38.5513,-90.4923
Savannah,39.9390,-94.8279
Sikeston,36.8875,-89.5870
Willard,37.2944,-93.4167
Liberty,39.2393,-94.4191
Monett,36.9219,-93.9263
Ladue,38.6378,-90.3815
Florissant,38.7996,-90.3269
Clinton,38.3716,-93.7679
Saint Robert,37.8235,-92.1514
Bonne Terre,37.9209,-90.5425
Bellefontaine Neighbors,38.7529,-90.2278
De Soto,38.1410,-90.5609
Charleston,36.9179,-89.3344
Battlefield,37.1190,-93.3683
Mexico,39.1626,-91.8711
Excelsior Springs,39.3395,-94.2377
Olivette,38.6725,-90.3784
Odessa,38.9988,-93.9666
Marshfield,37.3414,-92.9116
Belton,38.8191,-94.5334
Poplar Bluff,36.7632,-90.4136
Cape Girardeau,37.3107,-89.5595
Springfield,37.1943,-93.2916
Boonville,38.9598,-92.7524
Sedalia,38.7043,-93.2349
Trenton,40.0819,-93.6030
Independence,39.0871,-94.3503
Caruthersville,36.1814,-89.6664
Creve Coeur,38.6621,-90.4430
Warrensburg,38.7617,-93.7284
Gladstone,39.2134,-94.5593
Oak Grove,39.0074,-94.1278
Farmington,37.7820,-90.4287
Sullivan,38.2127,-91.1636
Washington,38.5517,-91.0150
Warrenton,38.8186,-91.1358
Pevely,38.2871,-90.3995
Jackson,37.3794,-89.6525
Dardenne Prairie,38.7549,-90.7308
Perryville,37.7255,-89.8760
Saint Clair,38.3496,-90.9868
Aurora,36.9680,-93.7199
Des Peres,38.5973,-90.4481
Rolla,37.9457,-91.7609
Ellisville,38.5895,-90.5883
Webster Groves,38.5866,-90.3544
Weldon Spring,38.7117,-90.6517
Festus,38.2198,-90.4095
Fulton,38.8550,-91.9512
Moberly,39.4185,-92.4364
Harrisonville,38.6530,-94.3467
Marshall,39.1145,-93.2010
Saint Joseph,39.7598,-94.8210
Maplewood,38.6121,-90.3241
Hazelwood,38.7932,-90.3901
Saint Ann,38.7266,-90.3871
Kennett,36.2403,-90.0481
Park Hills,37.8211,-90.5050
Kansas City,39.1239,-94.5541
Blue Springs,39.0124,-94.2722
Webb City,37.1413,-94.4675
Lees Summit,38.9172,-94.3816
Ballwin,38.5949,-90.5501
Kirkwood,38.5789,-90.4203
Berkeley,38.7441,-90.3362
Greenwood,38.8507,-94.3377
Waynesville,37.8207,-92.2200
Shrewsbury,38.5865,-90.3281
Crestwood,38.5569,-90.3783
Raytown,38.9944,-94.4641
Bridgeton,38.7672,-90.4277
Chillicothe,39.7947,-93.5498
Brentwood,38.6194,-90.3476
Carl Junction,37.1669,-94.5468
Troy,38.9710,-90.9717
Neosho,36.8440,-94.3756
University City,38.6657,-90.3315
Overland,38.6967,-90.3689
Smithville,39.3918,-94.5750
Black Jack,38.7994,-90.2639
Carthage,37.1503,-94.3225
Ozark,37.0362,-93.2155
Maryville,40.3438,-94.8706
Jefferson City,38.5677,-92.1757
Dellwood,38.7563,-90.2767
Maryland Heights,38.7188,-90.4749
Saint Charles,38.7957,-90.5155
Platte City,39.3584,-94.7676
Arnold,38.4294,-90.3725
West Plains,36.7379,-91.8680
Kirksville,40.1986,-92.5753
Cameron,39.7469,-94.2364
O'Fallon,38.7853,-90.7178
Cottleville,38.7512,-90.6585
Savage,44.7545,-93.3632
East Bethel,45.3556,-93.2035
Maple Grove,45.1088,-93.4626
Lake City,44.4453,-92.2794
Minnetonka,44.9324,-93.4601
International Falls,48.5884,-93.4084
Brooklyn Center,45.0681,-93.3162
Fridley,45.0842,-93.2596
Hopkins,44.9259,-93.4058
Red Wing,44.5818,-92.6041
West Saint Paul,44.9019,-93.0857
White Bear Lake,45.0654,-93.0149
Hermantown,46.8058,-92.2407
Little Canada,45.0244,-93.0863
Shorewood,44.9161,-93.5743
Buffalo,45.1786,-93.8663
Glencoe,44.7702,-94.1494
Mound,44.9325,-93.6598
Prior Lake,44.7250,-93.4410
Edina,44.8913,-93.3602
Brainerd,46.3551,-94.1981
Byron,44.0379,-92.6418
Owatonna,44.0915,-93.2308
Roseville,45.0155,-93.1544
Mahtomedi,45.0616,-92.9662
Saint Cloud,45.5339,-94.1718
Jordan,44.6650,-93.6350
Montevideo,44.9508,-95.7157
Mounds View,45.1071,-93.2077
Anoka,45.2100,-93.3894
Crookston,47.7747,-96.6062
Fairmont,43.6441,-94.4618
Hibbing,47.3981,-92.9487
Northfield,44.4553,-93.1697
Wyoming,45.3365,-92.9765
Chanhassen,44.8544,-93.5621
Oak Grove,45.3407,-93.3264
Monticello,45.2977,-93.7979
North Oaks,45.1002,-93.0882
Rogers,45.1865,-93.5781
Belle Plaine,44.6190,-93.7641
Waseca,44.0826,-93.5026
Isanti,45.4928,-93.2406
Forest Lake,45.2536,-92.9583
Lake Elmo,44.9944,-92.9032
New Ulm,44.3120,-94.4678
Cambridge,45.5615,-93.2280
Morris,45.5861,-95.9046
Waite Park,45.5323,-94.2440
Medina,45.0327,-93.5832
Rochester,44.0152,-92.4776
Elk River,45.3313,-93.5670
Oakdale,44.9875,-92.9641
Litchfield,45.1222,-94.5254
Little Falls,45.9831,-94.3602
Hastings,44.7318,-92.8537
Detroit Lakes,46.8057,-95.8436
Rosemount,44.7466,-93.0662
Columbia Heights,45.0484,-93.2473
Big Lake,45.3418,-93.7435
Lino Lakes,45.1679,-93.0830
Farmington,44.6573,-93.1689
Winona,44.0510,-91.6691
Albert Lea,43.6548,-93.3643
Mankato,44.1720,-93.9782
Virginia,47.5172,-92.5121
Grand Rapids,47.2379,-93.5326
Fergus Falls,46.2850,-96.0763
Coon Rapids,45.1756,-93.3095
Robbinsdale,45.0261,-93.3331
Worthington,43.6279,-95.5984
Burnsville,44.7648,-93.2794
Arden Hills,45.0722,-93.1671
Spring Lake Park,45.1161,-93.2452
Vadnais Heights,45.0570,-93.0747
Golden Valley,44.9900,-93.3591
Shoreview,45.0842,-93.1358
Crystal,45.0377,-93.3598
New Prague,44.5459,-93.5758
Apple Valley,44.7456,-93.2006
Andover,45.2571,-93.3264
Stillwater,45.0567,-92.8283
Eagan,44.8168,-93.1638
Thief River Falls,48.1111,-96.1774
Willmar,45.1224,-95.0559
North Mankato,44.1810,-94.0377
Minneapolis,44.9635,-93.2679
Cottage Grove,44.8161,-92.9274
Maplewood,44.9840,-93.0247
Eden Prairie,44.8487,-93.4595
Saint Francis,45.3990,-93.3896
Stewartville,43.8602,-92.4890
Kasson,44.0328,-92.7483
Inver Grove Heights,44.8246,-93.0596
New Hope,45.0375,-93.3869
Waconia,44.8411,-93.7933
Marshall,44.4488,-95.7897
Saint Peter,44.3295,-93.9643
Delano,45.0377,-93.7918
Saint Joseph,45.5609,-94.3075
Saint Michael,45.2014,-93.6919
North Branch,45.5137,-92.9601
South Saint Paul,44.8874,-93.0408
Zimmerman,45.4415,-93.5977
Faribault,44.2986,-93.2787
Saint Paul Park,44.8359,-92.9949
Bloomington,44.8306,-93.3150
Corcoran,45.1089,-93.5836
Otsego,45.2660,-93.6200
Shakopee,44.7745,-93.4763
Victoria,44.8634,-93.6590
Chaska,44.8166,-93.6092
Alexandria,45.8748,-95.3784
Orono,44.9647,-93.5904
Mendota Heights,44.8813,-93.1402
Saint Louis Park,44.9488,-93.3650
Cloquet,46.7221,-92.4924
Minnetrista,44.9355,-93.7103
Albertville,45.2365,-93.6617
Baxter,46.3420,-94.2800
Lindstrom,45.3869,-92.8475
Hugo,45.1671,-92.9588
Plymouth,45.0225,-93.4617
Blaine,45.1696,-93.2078
Brooklyn Park,45.1112,-93.3505
Richfield,44.8762,-93.2826
Dayton,45.1905,-93.4757
Ramsey,45.2618,-93.4494
North Saint Paul,45.0137,-92.9995
Hutchinson,44.8856,-94.3763
Bemidji,47.4798,-94.8833
Chisago City,45.3475,-92.9115
Austin,43.6720,-92.9744
Lakeville,44.6777,-93.2522
Sauk Rapids,45.5981,-94.1540
Falcon Heights,44.9899,-93.1770
Champlin,45.1703,-93.3904
Woodbury,44.9056,-92.9231
Sartell,45.6187,-94.2202
Duluth,46.7797,-92.1334
Saint Paul,44.9477,-93.1040
East Grand Forks,47.9283,-97.0137
Saint Anthony,45.0275,-93.2174
New Brighton,45.0658,-93.2061
Moorhead,46.8674,-96.7457
Ham Lake,45.2545,-93.2039
Wayne,42.2774,-83.3877
Grand Haven,43.0553,-86.2200
Alpena,45.0745,-83.4383
Lapeer,43.0447,-83.3254
Williamston,42.6836,-84.2837
Holland,42.7676,-86.0984
Charlotte,42.5662,-84.8304
Paw Paw,42.2148,-85.8920
Hudsonville,42.8634,-85.8626
Hazel Park,42.4619,-83.0977
Frankenmuth,43.3320,-83.7395
Novi,42.4786,-83.4893
Ludington,43.9567,-86.4431
South Haven,42.4012,-86.2676
Houghton,47.1122,-88.5696
Dowagiac,41.9834,-86.1124
Clare,43.8245,-84.7628
Marquette,46.5440,-87.4082
Mount Pleasant,43.5966,-84.7758
Northville,42.4355,-83.4890
Clawson,42.5367,-83.1504
Rochester,42.6867,-83.1197
Cadillac,44.2494,-85.4137
East Grand Rapids,42.9464,-85.6088
South Lyon,42.4613,-83.6526
Brighton,42.5298,-83.7848
Big Rapids,43.6992,-85.4802
Albion,42.2478,-84.7572
Fraser,42.5388,-82.9496
Roseville,42.5074,-82.9370
Birmingham,42.5447,-83.2167
Grosse Pointe,42.3915,-82.9118
Kingsford,45.8062,-88.0994
Huntington Woods,42.4817,-83.1686
Bay City,43.5903,-83.8886
Norton Shores,43.1621,-86.2519
Kentwood,42.8852,-85.5925
Three Rivers,41.9466,-85.6279
Melvindale,42.2803,-83.1782
Howell,42.6078,-83.9339
New Baltimore,42.6903,-82.7398
Oak Park,42.4650,-83.1823
Swartz Creek,42.9626,-83.8260
Monroe,41.9157,-83.3852
Ishpeming,46.4861,-87.6658
Wyoming,42.8909,-85.7067
Allegan,42.5299,-85.8462
Escanaba,45.7478,-87.0905
Rochester Hills,42.6645,-83.1563
Eastpointe,42.4657,-82.9460
Muskegon,43.2280,-86.2560
East Lansing,42.7483,-84.4834
Westland,42.3192,-83.3806
Highland Park,42.4052,-83.0976
Fenton,42.7993,-83.7144
Belding,43.0968,-85.2331
Saint Clair Shores,42.4922,-82.8957
Flushing,43.0637,-83.8403
Jackson,42.2430,-84.4038
Hamtramck,42.3954,-83.0560
Walled Lake,42.5379,-83.4786
River Rouge,42.2731,-83.1246
Flat Rock,42.0991,-83.2715
Owosso,42.9956,-84.1763
Traverse City,44.7545,-85.6034
Farmington,42.4614,-83.3784
Muskegon Heights,43.2024,-86.2420
Holly,42.7987,-83.6233
Grand Ledge,42.7546,-84.7435
Grand Rapids,42.9615,-85.6557
Trenton,42.1394,-83.1930
Beverly Hills,42.5220,-83.2424
Romulus,42.2237,-83.3660
Menominee,45.1219,-87.6235
Ypsilanti,42.2437,-83.6207
Madison Heights,42.5073,-83.1034
Saint Joseph,42.0969,-86.4849
Gaylord,45.0211,-84.6799
Tecumseh,42.0066,-83.9451
Ann Arbor,42.2757,-83.7312
Hastings,42.6498,-85.2886
Coldwater,41.9428,-85.0016
Kalamazoo,42.2749,-85.5882
Saginaw,43.4199,-83.9500
Lincoln Park,42.2433,-83.1810
Sault Sainte Marie,46.4816,-84.3720
Livonia,42.3972,-83.3733
Petoskey,45.3650,-84.9886
Harper Woods,42.4390,-82.9294
Saint Clair,42.8262,-82.4929
Pontiac,42.6493,-83.2878
Manistee,44.2440,-86.3246
Eaton Rapids,42.5093,-84.6528
Rockford,43.1267,-85.5582
Ionia,42.9772,-85.0725
Battle Creek,42.2985,-85.2295
Grosse Pointe Woods,42.4366,-82.8989
Lansing,42.7142,-84.5598
Southgate,42.2047,-83.2058
Berrien Springs,41.9474,-86.3406
Niles,41.8347,-86.2472
Saint Louis,43.4082,-84.6116
Sterling Heights,42.5810,-83.0304
Goodrich,42.9147,-83.5092
Marshall,42.2619,-84.9599
Grand Blanc,42.9258,-83.6182
Whitehall,43.4004,-86.3406
Auburn Hills,42.6734,-83.2447
Lowell,42.9351,-85.3457
Garden City,42.3244,-83.3412
Grosse Pointe Park,42.3794,-82.9288
Alma,43.3800,-84.6556
Wyandotte,42.2114,-83.1558
Wixom,42.5244,-83.5347
Saint Johns,43.0008,-84.5557
Port Huron,42.9823,-82.4387
Allen Park,42.2597,-83.2107
Portland,42.8696,-84.8990
Milford,42.5871,-83.6012
Otsego,42.4570,-85.6975
Flint,43.0235,-83.6921
Marysville,42.9085,-82.4806
Dearborn,42.3127,-83.2130
Sturgis,41.8003,-85.4184
Grandville,42.9003,-85.7564
Inkster,42.2935,-83.3148
Richmond,42.8094,-82.7517
Center Line,42.4805,-83.0273
Troy,42.5817,-83.1458
Warren,42.4934,-83.0270
Mason,42.5805,-84.4426
Riverview,42.1729,-83.1935
Zeeland,42.8139,-86.0129
Berkley,42.4986,-83.1853
Taylor,42.2260,-83.2688
Saline,42.1737,-83.7779
Midland,43.6239,-84.2316
Laurium,47.2351,-88.4382
Greenville,43.1797,-85.2534
Ecorse,42.2490,-83.1398
Mount Clemens,42.5977,-82.8821
Detroit,42.3834,-83.1024
Adrian,41.8994,-84.0447
Walker,42.9857,-85.7443
Chelsea,42.3132,-84.0187
Southfield,42.4765,-83.2605
Burton,42.9974,-83.6175
Ironwood,46.4528,-90.1502
Benton Harbor,42.1160,-86.4484
Milan,42.0820,-83.6847
Grosse Pointe Farms,42.4067,-82.8992
Portage,42.2000,-85.5907
Dearborn Heights,42.3164,-83.2769
Springfield,42.3246,-85.2371
Farmington Hills,42.4860,-83.3771
Iron Mountain,45.8275,-88.0605
Ferndale,42.4592,-83.1314
Hillsdale,41.9274,-84.6365
Plymouth,42.3718,-83.4680
Woodhaven,42.1320,-83.2374
Royal Oak,42.5084,-83.1539
Central Falls,41.8900,-71.3933
Providence,41.8229,-71.4186
Warwick,41.7061,-71.4334
Cranston,41.7658,-71.4858
East Providence,41.8064,-71.3565
Newport,41.4803,-71.3205
Woonsocket,42.0010,-71.4993
Pawtucket,41.8743,-71.3744
Park City,37.8103,-97.3255
Arkansas City,37.0726,-97.0386
Ottawa,38.5998,-95.2643
El Dorado,37.8208,-96.8612
Ulysses,37.5772,-101.3547
Iola,37.9275,-95.4006
Mulvane,37.4790,-97.2719
Valley Center,37.8325,-97.3647
Overland Park,38.8871,-94.6871
Leavenworth,39.3225,-94.9246
Lansing,39.2435,-94.8981
Junction City,39.0268,-96.8495
Roeland Park,39.0358,-94.6374
Gardner,38.8163,-94.9297
Spring Hill,38.7565,-94.8196
Prairie Village,38.9873,-94.6362
Pratt,37.6777,-98.7465
McPherson,38.3712,-97.6608
Great Bend,38.3592,-98.8007
Liberal,37.0466,-100.9291
Pittsburg,37.4141,-94.6983
Newton,38.0348,-97.3519
Lenexa,38.9608,-94.8020
Fort Scott,37.8286,-94.7037
Parsons,37.3405,-95.2959
Winfield,37.2739,-96.9500
Emporia,38.4022,-96.1924
Paola,38.5783,-94.8626
Concordia,39.5669,-97.6472
Bonner Springs,39.0817,-94.8778
Abilene,38.9229,-97.2247
Topeka,39.0347,-95.6955
Hutchinson,38.0672,-97.9083
Shawnee,39.0158,-94.8076
Independence,37.2122,-95.7324
Chanute,37.6699,-95.4619
Dodge City,37.7609,-100.0182
Andover,37.6870,-97.1352
Hays,38.8806,-99.3214
Eudora,38.9345,-95.0957
Wellington,37.2621,-97.4280
Coffeyville,37.0520,-95.6177
Garden City,37.9765,-100.8579
Tonganoxie,39.1084,-95.0825
Kansas City,39.1234,-94.7443
Augusta,37.6953,-96.9909
Leawood,38.9076,-94.6258
Colby,39.3852,-101.0455
Atchison,39.5629,-95.1368
Haysville,37.5651,-97.3528
Salina,38.8143,-97.6151
Lawrence,38.9603,-95.2643
Merriam,39.0186,-94.6934
Olathe,38.8840,-94.8194
Manhattan,39.1883,-96.6050
Wichita,37.6894,-97.3440
Derby,37.5567,-97.2553
Mission,39.0269,-94.6568
Hamilton,46.2524,-114.1598
Butte,45.9020,-112.6571
Missoula,46.8687,-114.0089
Belgrade,45.7822,-111.1757
Kalispell,48.2155,-114.3262
Great Falls,47.5016,-111.2993
Billings,45.7892,-108.5498
Glendive,47.1102,-104.7070
Miles City,46.4060,-105.8387
Lewistown,47.0517,-109.4540
Havre,48.5417,-109.6782
Sidney,47.7149,-104.1665
Whitefish,48.4333,-114.3594
Bozeman,45.6828,-111.0545
Laurel,45.6734,-108.7707
Columbia Falls,48.3698,-114.1914
Helena,46.5963,-112.0196
Polson,47.6896,-114.1430
Livingston,45.6667,-110.5537
Columbia,31.2564,-89.8266
Batesville,34.3148,-89.9249
Flowood,32.3359,-90.0802
Crystal Springs,31.9903,-90.3540
Diamondhead,30.3791,-89.3707
Hattiesburg,31.3073,-89.3169
Clarksdale,34.1971,-90.5729
Ocean Springs,30.4082,-88.7861
Canton,32.5976,-90.0329
West Point,33.6064,-88.6571
Bay Saint Louis,30.3281,-89.3774
Booneville,34.6643,-88.5684
Oxford,34.3613,-89.5289
Brookhaven,31.5803,-90.4432
Yazoo City,32.8618,-90.4067
Petal,31.3477,-89.2359
Southaven,34.9514,-89.9787
Holly Springs,34.7768,-89.4466
Kosciusko,33.0585,-89.5893
Clinton,32.3540,-90.3403
Indianola,33.4492,-90.6447
Philadelphia,32.7761,-89.1221
Starkville,33.4608,-88.8297
Amory,33.9813,-88.4823
Natchez,31.5437,-91.3869
Pontotoc,34.2532,-89.0091
Biloxi,30.4393,-88.9542
Pascagoula,30.3665,-88.5507
New Albany,34.4909,-89.0201
Gulfport,30.4271,-89.0703
Jackson,32.3163,-90.2124
Pearl,32.2730,-90.0918
Vicksburg,32.3173,-90.8868
Senatobia,34.6081,-89.9762
Cleveland,33.7431,-90.7290
Laurel,31.6956,-89.1448
Waveland,30.2930,-89.3904
Richland,32.2309,-90.1592
Horn Lake,34.9512,-90.0501
Greenwood,33.5126,-90.1993
Ridgeland,32.4225,-90.1456
McComb,31.2449,-90.4714
Long Beach,30.3605,-89.1645
Brandon,32.2778,-89.9896
Meridian,32.3846,-88.6896
Columbus,33.5086,-88.4134
Madison,32.4738,-90.1300
Greenville,33.3850,-91.0514
Picayune,30.5289,-89.6788
D'Iberville,30.4545,-88.8982
Gautier,30.4106,-88.6568
Grenada,33.7816,-89.8130
Pass Christian,30.3271,-89.2432
Hernando,34.8496,-89.9920
Moss Point,30.4241,-88.5289
Byram,32.1890,-90.2861
Corinth,34.9474,-88.5143
Olive Branch,34.9608,-89.8478
Tupelo,34.2637,-88.7298
Clover,35.1124,-81.2201
Columbia,34.0366,-80.9043
Lake City,33.8676,-79.7533
Hardeeville,32.2949,-81.0324
Greer,34.9352,-82.2336
Dillon,34.4223,-79.3721
Mount Pleasant,32.8532,-79.8269
Kingstree,33.6665,-79.8292
Goose Creek,32.9920,-80.0063
Summerville,33.0038,-80.1794
Laurens,34.5014,-82.0232
Lexington,33.9881,-81.2200
Hartsville,34.3679,-80.0829
Bluffton,32.2129,-80.9316
Irmo,34.1016,-81.1949
Mullins,34.2042,-79.2535
Gaffney,35.0742,-81.6558
Fort Mill,35.0072,-80.9381
Hilton Head Island,32.1896,-80.7499
Camden,34.2564,-80.6085
Clinton,34.4780,-81.8640
Batesburg-Leesville,33.9117,-81.5308
Walterboro,32.9007,-80.6751
Hollywood,32.7523,-80.2106
Orangeburg,33.4928,-80.8671
Charleston,32.8137,-79.9643
Aiken,33.5303,-81.7271
Sumter,33.9393,-80.3929
Belton,34.5235,-82.4938
Newberry,34.2822,-81.6012
Myrtle Beach,33.7095,-78.8844
Union,34.7235,-81.6248
York,34.9968,-81.2348
North Myrtle Beach,33.8225,-78.7086
Cayce,33.9458,-81.0432
Clemson,34.6841,-82.8124
Moncks Corner,33.1716,-80.0121
Marion,34.1787,-79.3965
Darlington,34.3015,-79.8672
Anderson,34.5210,-82.6477
Central,34.7234,-82.7789
West Columbia,33.9948,-81.0878
Beaufort,32.4487,-80.7102
North Charleston,32.9086,-80.0705
Conway,33.8406,-79.0418
Bennettsville,34.6303,-79.6874
Simpsonville,34.7295,-82.2569
Georgetown,33.3595,-79.2960
Cheraw,34.6978,-79.8988
Bishopville,34.2202,-80.2483
Spartanburg,34.9437,-81.9256
Greenwood,34.1944,-82.1541
Ridgeland,32.4681,-80.9178
Hanahan,32.9303,-80.0031
Rock Hill,34.9413,-81.0260
Chester,34.7050,-81.2135
Seneca,34.6815,-82.9609
Port Royal,32.3579,-80.7047
Greenville,34.8364,-82.3649
Fountain Inn,34.6988,-82.1991
Forest Acres,34.0322,-80.9718
Abbeville,34.1787,-82.3774
North Augusta,33.5211,-81.9545
Tega Cay,35.0374,-81.0124
Florence,34.1782,-79.7850
Lancaster,34.7247,-80.7801
Mauldin,34.7864,-82.2997
Travelers Rest,34.9684,-82.4417
Easley,34.8191,-82.5830
Corbin,36.9321,-84.1004
Union,38.9472,-84.6731
Jeffersontown,38.2054,-85.5702
Taylor Mill,39.0092,-84.4987
Radcliff,37.8193,-85.9358
Winchester,38.0014,-84.1908
Bowling Green,36.9725,-86.4371
Somerset,37.0815,-84.6089
Columbia,37.1036,-85.3074
Beaver Dam,37.4044,-86.8742
Fort Thomas,39.0802,-84.4518
Grayson,38.3318,-82.9371
Richmond,37.7240,-84.2928
Louisville,38.1662,-85.6488
Middletown,38.2410,-85.5215
Hopkinsville,36.8388,-87.4789
Wilmore,37.8787,-84.6545
Lebanon,37.5685,-85.2580
Glasgow,37.0048,-85.9264
Fort Mitchell,39.0459,-84.5562
Newport,39.0855,-84.4868
Manchester,37.1464,-83.7635
Barbourville,36.8669,-83.8854
Covington,39.0334,-84.5166
Monticello,36.8404,-84.8506
Carrollton,38.6800,-85.1656
Harrodsburg,37.7655,-84.8474
Shepherdsville,37.9841,-85.7007
Flatwoods,38.5209,-82.7195
Frankfort,38.1924,-84.8644
Owensboro,37.7574,-87.1181
Campbellsville,37.3443,-85.3502
Cold Spring,39.0130,-84.4349
Highland Heights,39.0355,-84.4567
Versailles,38.0488,-84.7312
Vine Grove,37.8131,-85.9827
Danville,37.6420,-84.7767
Edgewood,39.0091,-84.5604
Morehead,38.1906,-83.4466
Erlanger,39.0109,-84.5863
Paris,38.2015,-84.2717
Paintsville,37.8169,-82.8068
Henderson,37.8402,-87.5786
Lyndon,38.2644,-85.5891
Paducah,37.0711,-88.6435
Lexington,38.0423,-84.4587
Oak Grove,36.6686,-87.4216
Shelbyville,38.2059,-85.2306
Nicholasville,37.8914,-84.5665
La Grange,38.3988,-85.3750
Leitchfield,37.4863,-86.2857
Princeton,37.1068,-87.8853
Fort Wright,39.0462,-84.5362
Mayfield,36.7359,-88.6452
Elsmere,38.9949,-84.6017
Georgetown,38.2253,-84.5481
Ashland,38.4593,-82.6449
Hillview,38.0550,-85.6793
Madisonville,37.3410,-87.5033
Mount Sterling,38.0647,-83.9473
Williamsburg,36.7393,-84.1645
Bellevue,39.1011,-84.4776
Villa Hills,39.0656,-84.5951
Alexandria,38.9622,-84.3861
Lawrenceburg,38.0331,-84.9031
London,37.1209,-84.0804
Independence,38.9512,-84.5492
Bardstown,37.8175,-85.4550
Mount Washington,38.0427,-85.5553
Pikeville,37.4808,-82.5261
Elizabethtown,37.7033,-85.8771
Hazard,37.2583,-83.1977
Cynthiana,38.3855,-84.2995
Shively,38.1970,-85.8136
Dayton,39.1127,-84.4639
Russellville,36.8393,-86.8950
Harlan,36.8432,-83.3184
Franklin,36.7158,-86.5585
Murray,36.6146,-88.3204
Berea,37.5903,-84.2897
Florence,38.9893,-84.6469
Saint Matthews,38.2495,-85.6382
Central City,37.2962,-87.1280
Prestonsburg,37.6796,-82.7640
Douglass Hills,38.2367,-85.5500
Maysville,38.6455,-83.7911
Morganfield,37.6869,-87.8884
Saint Helens,45.8572,-122.8163
Madras,44.6384,-121.1268
Coos Bay,43.3789,-124.2330
North Bend,43.4075,-124.2364
Happy Valley,45.4383,-122.5142
Medford,42.3372,-122.8537
Independence,44.8551,-123.1948
Forest Grove,45.5244,-123.1100
Sandy,45.3986,-122.2690
Newberg,45.3071,-122.9598
Klamath Falls,42.2193,-121.7755
Umatilla,45.9128,-119.3142
Pendleton,45.6747,-118.8173
Molalla,45.1502,-122.5844
Junction City,44.2068,-123.2097
Sweet Home,44.4023,-122.7028
Prineville,44.2989,-120.8594
Lebanon,44.5314,-122.9075
McMinnville,45.2110,-123.1918
Tualatin,45.3771,-122.7743
Silverton,45.0030,-122.7806
Damascus,45.4299,-122.4462
Sutherlin,43.3885,-123.3230
Canby,45.2653,-122.6870
Lake Oswego,45.4129,-122.7002
Ontario,44.0259,-116.9760
Sheridan,45.0956,-123.3972
Central Point,42.3764,-122.9110
Bend,44.0562,-121.3087
Milton-Freewater,45.9348,-118.3913
Baker City,44.7749,-117.8320
Veneta,44.0471,-123.3514
Creswell,43.9212,-123.0159
Redmond,44.2632,-121.1798
Seaside,45.9894,-123.9213
Newport,44.6231,-124.0524
Gladstone,45.3864,-122.5933
La Grande,45.3243,-118.0865
Warrenton,46.1689,-123.9309
Grants Pass,42.4334,-123.3318
Cottage Grove,43.7958,-123.0581
Cornelius,45.5198,-123.0529
Sherwood,45.3598,-122.8430
Monmouth,44.8506,-123.2283
Wilsonville,45.3107,-122.7706
Winston,43.1200,-123.4242
Salem,44.9231,-123.0245
Oregon City,45.3418,-122.5938
Tigard,45.4243,-122.7827
Troutdale,45.5372,-122.3955
Brookings,42.0691,-124.3004
Fairview,45.5471,-122.4391
Beaverton,45.4779,-122.8168
Ashland,42.1905,-122.6992
Gresham,45.5023,-122.4414
Tillamook,45.4561,-123.8346
Portland,45.5372,-122.6500
Roseburg,43.2228,-123.3519
Scappoose,45.7563,-122.8771
Albany,44.6274,-123.0966
The Dalles,45.6049,-121.1819
Astoria,46.1856,-123.8047
Hermiston,45.8329,-119.2859
Eugene,44.0562,-123.1172
